pos	block_id	pred_state	accepted	support	conflict	margin	confidence	panel_samples	panel_haplotypes	anchors	best_vs_second_margin	n_block_candidates
25002155	phase6_comp_2	1	1	21259.7994093387	534.7394471828212	20725.059962155876	0.9754645211489384	4091	32728	4	11999.222915372495	2
25006802	phase6_comp_2	1	1	24453.288443002733	187.31704869921646	24265.971394303517	0.992398033856664	4091	32728	4	24265.971394303517	1
25013429	phase6_comp_2	-1	1	10687.152139512438	1644.9723854153156	9042.179754097122	0.8666107869661693	4091	32728	4	9042.179754097122	1
25019181	phase6_comp_2	-1	1	7460.621274292891	1142.1333176545681	6318.487956638322	0.8672363246623758	4091	32728	4	6318.487956638322	1
25045430	phase6_comp_3	-1	0	18147.450776818274	7752.4988135928725	10394.951963225401	0.7006751389020829	4091	32728	4	10394.951963225401	1
25079507	phase6_comp_15	1	0	18766.07138807244	6555.6651811803085	12210.40620689213	0.7411052293648528	4091	32728	4	7068.307159265427	2
25086647	phase6_comp_16	-1	0	16644.540524965698	5773.7067586769645	10870.833766288733	0.7424550329191117	4091	32728	4	6704.205442644561	3
25095062	phase6_comp_17	-1	1	8641.1077107756	578.2663663658896	8062.84134440971	0.9372770470611836	4091	16364	2	3411.2277054539554	4
25095963	phase6_comp_17	-1	1	7615.29230487162	753.5203914782549	6861.771913393365	0.9099608966267212	4091	16364	2	1959.6366820771627	4
25098121	phase6_comp_19	1	0	7489.693142311011	1585.695727256516	5903.997415054495	0.8252751755273182	4091	16364	2	2593.8992601838427	4
25107411	phase6_comp_19	-1	0	6555.588453039472	1409.2092988545883	5146.379154184884	0.8230702972314052	4091	16364	2	2364.4402407540547	4
25108196	phase6_comp_21	1	0	11539.390380394896	3292.9612714496907	8246.429108945205	0.7779879179819628	4091	16364	2	936.9274308933909	4
25109502	phase6_comp_21	1	1	13498.11566068417	634.7839346811687	12863.331726003002	0.9550846639503944	4091	16364	2	8060.646484794076	3
25114608	phase6_comp_23	-1	0	7789.682251652646	2289.817497157638	5499.864754495008	0.7728242914607033	4091	16364	2	3424.2020151722145	4
25121875	phase6_comp_23	1	0	7422.851647432351	1523.4341176437931	5899.417529788558	0.8297132287467427	4091	16364	2	638.8941366718382	3
25134389	phase6_comp_28	1	1	11238.919500796235	323.73743504503534	10915.1820657512	0.9720014667181267	4091	24546	3	6.413711542914825	4
25135900	phase6_comp_27	1	1	13832.506918609557	1732.3810639589356	12100.125854650621	0.8886994197517468	4091	24546	3	7374.551832587957	4
25137034	phase6_comp_27	1	1	12090.568267020406	1516.0857127832596	10574.482554237147	0.8885776242246196	4091	24546	3	5177.407733876527	4
25138054	phase6_comp_28	1	1	17463.590498390382	201.0463067207949	17262.544191669585	0.9886187126891494	4091	24546	3	10596.219864637676	4
25147902	phase6_comp_32	1	1	15691.960173085557	1516.3767605173832	14175.583412568174	0.9118812720620124	4091	32728	4	2120.222883908684	3
25149759	phase6_comp_32	1	1	19350.313461577578	2039.4290256159593	17310.88443596162	0.9046538766496602	4091	32728	4	8001.100988001497	3
25150932	phase6_comp_32	1	0	18632.842704078674	6637.485723524508	11995.356980554167	0.7373407416314275	4091	32728	4	4754.123252414437	3
25157151	phase6_comp_33	1	1	24928.08584516744	173.20397613488612	24754.881869032553	0.9930997977646593	4091	32728	4	14360.138691985725	3
25167044	phase6_comp_37	1	0	18069.75232760155	3315.08331916826	14754.66900843329	0.8449797148817926	4091	32728	4	10955.210351968337	3
25168578	phase6_comp_37	1	0	15054.32382664303	2758.2063582675596	12296.11746837547	0.8451535896565611	4091	32728	4	7555.006494129254	3
25170963	phase6_comp_39	1	1	9725.21687916452	314.11248057861445	9411.104398585905	0.9687118064043023	4091	16364	2	4356.78654357416	4
25171776	phase6_comp_40	1	0	7121.581576814899	1630.1581790765717	5491.4233977383265	0.8137332433840726	4091	16364	2	875.7904247221986	4
25172723	phase6_comp_39	1	0	9579.629486031297	3227.6464052610468	6351.983080770251	0.7479833781471421	4091	16364	2	253.1393727576251	4
25175589	phase6_comp_40	1	0	17627.518786224744	4425.002096107466	13202.516690117278	0.7993425731362694	4091	24546	3	545.956615194742	4
25187523	phase6_comp_45	1	0	14882.210897294408	4040.1733173841926	10842.037579910215	0.7864870900227191	4091	24546	3	603.7138970809392	4
25188305	phase6_comp_46	1	1	11772.896100115973	198.16715991506385	11574.72894020091	0.9834461521411634	4091	16364	2	1985.7554549558408	4
25197351	phase6_comp_49	-1	0	15402.241604058476	10783.015034753256	4619.2265693052195	0.588202812617437	4091	32728	4	4619.2265693052195	1
25197905	phase6_comp_49	1	0	14656.766113441694	9388.23162600649	5268.534487435203	0.6095557284830112	4091	32728	4	5268.534487435203	1
25213213	phase6_comp_49	1	0	4979.090856280249	2414.9652980533665	2564.1255582268823	0.6733909984389328	4091	32728	4	2564.1255582268823	1
25236173	phase6_comp_51	1	1	1756.0651542737448	257.12317307219564	1498.9419812015492	0.8722806159862995	4091	8182	1	386.80396518179055	2
25239216	phase6_comp_50	1	1	5976.848394323404	133.6818521284538	5843.16654219495	0.9781227083842555	4091	8182	1	4513.730264847921	2
25249388	phase6_comp_51	1	1	16482.460575413592	143.33715025248603	16339.123425161106	0.9913786302096524	4091	24546	3	14773.493092000997	2
25268108	phase6_comp_56	1	1	5880.6233460756785	133.78418112319898	5746.839164952479	0.9777560498655622	4091	8182	1	2063.422553280442	2
25269098	phase6_comp_56	1	1	6884.893324156024	153.99174122505207	6730.901582930972	0.9781227083842552	4091	8182	1	3361.064556113161	2
25271621	phase6_comp_57	1	1	14013.017031545103	996.6660336763673	13016.350997868736	0.9335984624495027	4091	24546	3	6939.760325838872	3
25272836	phase6_comp_57	1	1	16071.206821868018	1558.4690794799728	14512.737742388044	0.9115996749911432	4091	24546	3	9569.512912713566	3
25274052	phase6_comp_57	1	1	21305.021873673053	56.698613598942686	21248.32326007411	0.9973457843139214	4091	24546	3	17394.680731087392	3
25291895	phase6_comp_61	1	1	4813.349814586716	243.5105067985167	4569.839307788199	0.9518455145441289	4091	8182	1	1650.7436854502962	4
25303881	phase6_comp_63	1	1	5729.476153245135	667.7091477716916	5061.7670054734435	0.8956245416768591	4091	8182	1	4665.6064876220225	2
25317506	phase6_comp_63	1	1	1830.4195804193084	213.03696303696768	1617.3826173823409	0.895746761183069	4091	8182	1	1389.9006790647638	2
25321736	phase6_comp_63	1	1	1512.3711340207021	174.6391752577346	1337.7319587629675	0.8964800782204877	4091	8182	1	1337.7319587629675	1
25352553	phase6_comp_65	1	0	4049.5945000390248	2559.110952490388	1490.4835475486366	0.6127666801202473	4091	16364	2	719.292411814426	2
25358191	phase6_comp_65	1	1	10535.447105478783	1604.323144969164	8931.123960509618	0.8678456748462792	4091	16364	2	4733.331733078608	3
25379766	phase6_comp_66	1	1	8293.455688826332	264.3998499826721	8029.05583884366	0.9691044270631064	4091	16364	2	6118.506495139402	3
25404337	phase6_comp_68	1	1	12477.801289335852	562.556982617136	11915.244306718716	0.9568603123560588	4091	16364	2	6977.404837799017	4
25410966	phase6_comp_70	1	1	7098.0264502252585	530.0227865706605	6568.003663654598	0.9305166012807108	4091	16364	2	780.8630251548257	3
25414561	phase6_comp_70	1	1	10676.517006160826	797.2453106964775	9879.27169546435	0.9305157899667174	4091	16364	2	5351.481122969493	3
25417794	phase6_comp_70	1	1	13310.156101626711	100.81111916123268	13209.344982465478	0.9924829344892463	4091	16364	2	10514.907861453004	2
25424006	phase6_comp_70	1	1	6308.259237014454	336.6201775779073	5971.639059436547	0.9493414166645855	4091	16364	2	4278.784588804273	2
25428506	phase6_comp_70	1	1	4249.911732117514	616.4708736856161	3633.4408584318976	0.8733205085538324	4091	16364	2	3633.4408584318976	1
25431056	phase6_comp_70	1	0	3577.638567188842	647.8731747107172	2929.765392478125	0.8466758077402787	4091	16364	2	542.2237949711325	2
25438728	phase6_comp_71	1	1	4699.937052034298	474.2760152517996	4225.661036782499	0.9083385223831612	4091	16364	2	3694.502471718452	2
25455088	phase6_comp_71	1	0	6549.884189578465	1220.633991778939	5329.250197799526	0.8429147241805036	4091	16364	2	3780.642852221158	2
25459734	phase6_comp_71	1	1	5186.962917994481	203.47071768339632	4983.492200311085	0.9622533674588485	4091	16364	2	3099.1148559752355	3
25460766	phase6_comp_71	1	0	4254.464152251742	792.6626382157357	3461.8015140360067	0.8429477460893513	4091	16364	2	2063.003721367751	3
25466980	phase6_comp_71	1	0	3074.4686577447665	573.7983924764982	2500.6702652682684	0.8427202875837454	4091	16364	2	486.0416613770217	3
25471910	phase6_comp_73	1	1	4468.968531468996	1.0926573426573427	4467.875874126338	0.9997555609875336	4091	8182	1	4075.3806560851144	2
25481836	phase6_comp_74	1	1	4603.590179323933	236.00571521910018	4367.5844641048325	0.9512344170129551	4091	16364	2	627.0981080630004	3
25492580	phase6_comp_74	1	1	11913.247543812215	1370.2345226186728	10543.013021193541	0.896846736739199	4091	16364	2	7182.094432178887	3
25495915	phase6_comp_75	1	1	12353.193707437904	7.553622176496342	12345.640085261408	0.9993889024688338	4091	16364	2	938.0489616072591	4
25498422	phase6_comp_76	-1	0	7328.62375719602	6710.1393604717005	618.4843967243196	0.5220277381825027	4091	16364	2	31.31098762567308	3
25511759	phase6_comp_79	1	1	10458.17577580246	5.78399325101857	10452.391782551442	0.9994472462262208	4091	16364	2	3641.3362915659536	4
25513422	phase6_comp_79	1	1	8626.895719770811	1.6015374759769379	8625.294182294834	0.9998143897566135	4091	16364	2	2666.8049542958006	4
25515572	phase6_comp_79	1	1	7029.6769156034425	3.8814496940474803	7025.795465909395	0.9994481527709789	4091	16364	2	1500.9618765605173	4
25523250	phase6_comp_82	1	1	10640.864921552551	10.414352749255213	10630.450568803295	0.9990222439501345	4091	16364	2	5303.86756823245	2
25533219	phase6_comp_86	1	1	19195.65799015872	131.10019864513504	19064.557791513587	0.9932166482674223	4091	24546	3	17096.07683426849	3
25536645	phase6_comp_86	1	1	12435.437256008403	90.2401821640633	12345.19707384434	0.9927955847011474	4091	24546	3	9983.672530565262	3
25537351	phase6_comp_86	1	1	11596.171963502997	84.59543428388444	11511.576529219112	0.9927577160469857	4091	24546	3	9048.558327477918	3
25538767	phase6_comp_87	-1	0	4984.721887999144	3395.449707381293	1589.272180617851	0.5948233674292502	4091	16364	2	971.6077194663708	3
25540438	phase6_comp_86	1	1	8915.971028296726	106.53411806848197	8809.436910228244	0.9881924015181747	4091	24546	3	5747.218019673472	3
25542170	phase6_comp_86	1	1	7860.320253440111	141.38977911755623	7718.930474322555	0.9823300546330392	4091	24546	3	4311.79746260663	3
25546416	phase6_comp_88	1	1	5550.801412659475	6.1124694376528135	5544.688943221822	0.9989000244439011	4091	8182	1	651.9130956117824	4
25552645	phase6_comp_92	1	1	5889.09918218867	7.212648717957268	5881.8865334707125	0.998776752498036	4091	16364	2	704.266640042496	4
25553895	phase6_comp_92	1	1	6478.497865862252	1.5914816478699416	6476.906384214382	0.9997544043665877	4091	16364	2	1999.245411809722	4
25559413	phase6_comp_92	1	1	22619.86085047066	7.597205365092959	22612.26364510557	0.9996642483947448	4091	32728	4	16826.582940798566	3
25559938	phase6_comp_92	1	1	24387.153394556877	12.551596713796418	24374.60179784308	0.999485584079058	4091	32728	4	19010.505653371016	3
25571251	phase6_comp_95	1	1	24264.418939154402	125.32560946027208	24139.09332969413	0.9948615448099315	4091	32728	4	7686.146298869757	3
25574215	phase6_comp_96	-1	1	20332.38523618657	508.8763260872118	19823.508910099357	0.9755832282721136	4091	24546	3	15513.382327820449	3
25582122	phase6_comp_101	1	0	20710.87315325176	4146.747992986584	16564.125160265176	0.8331800147491546	4091	32728	4	3718.3827571423208	3
25593636	phase6_comp_105	-1	0	9366.23914962112	7246.038864159499	2120.200285461621	0.5638142548452061	4091	24546	3	933.4340101148778	3
25622836	phase6_comp_113	1	1	17151.44922945331	207.30706075533794	16944.14216869797	0.9880574934465627	4091	24546	3	8919.374140344244	2
25632980	phase6_comp_117	1	1	5755.627009645468	223.61882490499735	5532.008184740471	0.9626008310926374	4091	8182	1	4403.086439351362	2
25656712	phase6_comp_126	1	0	9139.630268212772	2276.4057002896266	6863.2245679231455	0.8005957841609486	4091	16364	2	4129.445941969345	3
25666389	phase6_comp_128	1	0	14377.536536238516	8332.746886480505	6044.789649758011	0.6330848571381301	4091	32728	4	143.85484152553818	2
25671561	phase6_comp_129	-1	0	22124.966519318896	5325.726966438057	16799.239552880837	0.8059893470741873	4091	32728	4	10036.138213815539	3
25679165	phase6_comp_133	-1	1	10099.73163393196	148.86164623467687	9950.869987697284	0.9854749191264368	4091	16364	2	4782.429714215847	2
25693871	phase6_comp_136	1	1	6384.9650917347035	257.34697191102595	6127.618119823677	0.9612564165240713	4091	8182	1	6127.618119823677	1
25696551	phase6_comp_136	1	0	3672.3611268239115	955.9904966624846	2716.370630161427	0.7934490344658891	4091	8182	1	1291.278685421969	2
25708368	phase6_comp_143	1	1	6814.925870398653	0.0	6814.925870398653	1.0	4091	8182	1	2643.33851367819	3
